time,T_max,RH_max,Wind
2012-04-02,34.2,77,7.8
2012-04-03,35.1,87,10.2
2012-04-04,31.8,87,16.1
2012-04-05,32.8,92,13.3
2012-04-06,33.5,91,14.5
2012-04-07,32.4,93,9.7
2012-04-08,33.6,95,10.2
2012-04-09,33.3,93,13.0
2012-04-10,34.4,93,11.2
2012-04-11,34.9,86,11.6
2012-04-12,34.7,89,15.1
2012-04-13,35.5,88,14.1
2012-04-14,35.4,88,14.4
2012-04-15,35.6,86,16.0
2012-04-16,35.2,85,15.8
2012-04-17,35.7,84,18.1
2012-04-18,36.8,82,16.0
2012-04-19,35.3,80,16.0
2012-04-20,36.0,82,16.1
2012-04-21,37.7,81,17.8
2012-04-22,37.2,85,17.3
2012-04-23,36.9,86,16.6
2012-04-24,37.8,83,15.5
2012-04-25,37.9,85,14.1
2012-04-26,38.2,86,16.9
2012-04-27,38.1,79,15.4
2012-04-28,36.4,91,13.5
2012-04-29,37.4,90,15.8
2012-04-30,37.5,84,14.9
2012-05-01,37.6,80,14.0
2012-05-02,36.9,87,14.3
2012-05-03,36.0,88,13.0
2012-05-04,35.9,87,17.1
2012-05-05,31.7,86,21.1
2012-05-06,33.0,90,15.3
2012-05-07,34.5,84,17.4
2012-05-08,33.0,95,13.2
2012-05-09,34.3,95,13.2
2012-05-10,35.0,91,15.5
2012-05-11,36.3,83,16.1
2012-05-12,36.8,79,18.2
2012-05-13,36.6,75,20.9
2012-05-14,37.4,75,17.3
2012-05-15,37.8,82,16.8
2012-05-16,33.6,97,15.8
2012-05-17,31.7,91,10.7
2012-05-18,31.7,96,16.5
2012-05-19,32.4,92,20.1
2012-05-20,32.9,93,14.8
2012-05-21,32.8,88,14.3
2012-05-22,33.4,82,13.1
2012-05-23,33.8,83,17.8
2012-05-24,33.2,86,17.9
2012-05-25,33.1,90,14.2
2012-05-26,32.3,90,15.3
2012-05-27,32.4,91,17.8
2012-05-28,31.1,86,16.1
2012-05-29,32.3,86,19.4
2012-05-30,30.9,91,14.4
2012-05-31,32.4,88,13.5
2012-06-01,32.6,87,11.7
2012-06-02,32.5,91,13.2
2012-06-03,32.0,94,15.1
2012-06-04,32.0,86,16.1
2012-06-05,31.8,82,15.3
2012-06-06,33.8,85,13.1
2012-06-07,32.4,93,16.6
2012-06-08,31.6,92,19.5
2012-06-09,31.4,85,22.1
2012-06-10,31.7,87,23.5
2012-06-11,32.1,88,18.1
2012-06-12,32.7,84,20.2
2012-06-13,33.5,85,15.7
2012-06-14,34.0,82,16.2
2012-06-15,33.5,78,19.2
2012-06-16,33.5,78,17.4
2012-06-17,31.9,80,22.2
2012-06-18,31.2,89,21.0
2012-06-19,32.7,91,24.4
2012-06-20,32.1,88,21.7
2012-06-21,32.6,85,20.1
2012-06-22,33.3,85,16.1
2012-06-23,33.4,84,16.3
2012-06-24,33.3,79,16.1
2012-06-25,33.6,77,16.6
2012-06-26,32.8,83,18.8
2012-06-27,32.9,80,17.2
2012-06-28,34.0,87,19.1
2012-06-29,34.3,80,19.7
2012-06-30,33.4,88,17.6
2012-07-01,30.2,91,11.0
2012-07-02,32.5,89,13.1
2012-07-03,33.1,92,12.6
2012-07-04,33.0,89,19.9
2012-07-05,31.7,93,12.0
2012-07-06,31.0,94,13.7
2012-07-07,31.4,93,12.5
2012-07-08,31.8,94,13.6
2012-07-09,31.2,96,14.5
2012-07-10,31.7,96,10.4
2012-07-11,32.0,95,10.1
2012-07-12,32.0,94,14.7
2012-07-13,30.6,95,18.0
2012-07-14,31.4,90,15.8
2012-07-15,32.0,91,14.7
2012-07-16,33.0,92,14.9
2012-07-17,33.4,91,15.9
2012-07-18,30.8,91,18.9
2012-07-19,28.3,91,13.9
2012-07-20,30.7,89,13.5
2012-07-21,32.3,91,12.5
2012-07-22,32.8,86,17.4
2012-07-23,32.9,79,20.1
2012-07-24,32.1,78,20.1
2012-07-25,30.9,80,20.9
2012-07-26,30.7,92,19.6
2012-07-27,30.9,92,16.6
2012-07-28,31.6,94,19.3
2012-07-29,31.0,95,18.1
2012-07-30,30.4,91,22.1
2012-07-31,30.0,81,24.5
2012-08-01,30.7,81,23.0
2012-08-02,29.4,86,15.4
2012-08-03,30.5,87,17.5
2012-08-04,31.2,86,16.3
2012-08-05,33.2,85,17.3
2012-08-06,32.9,82,19.9
2012-08-07,31.1,79,19.5
2012-08-08,29.7,84,19.6
2012-08-09,29.6,90,19.2
2012-08-10,31.1,92,20.2
2012-08-11,32.3,89,16.1
2012-08-12,32.3,86,19.6
2012-08-13,31.0,83,18.4
2012-08-14,30.6,91,18.3
2012-08-15,31.8,89,16.0
2012-08-16,32.0,87,18.4
2012-08-17,29.9,89,18.8
2012-08-18,31.4,86,17.3
2012-08-19,31.3,93,14.1
2012-08-20,31.7,97,13.0
2012-08-21,33.1,93,14.2
2012-08-22,32.7,87,15.8
2012-08-23,32.2,85,13.7
2012-08-24,32.2,89,13.0
2012-08-25,31.5,95,14.5
2012-08-26,30.3,90,12.6
2012-08-27,30.3,90,16.5
2012-08-28,32.1,90,18.5
2012-08-29,30.9,87,15.9
2012-08-30,31.5,92,12.2
2012-08-31,31.3,91,13.1
2012-09-01,31.7,90,16.8
2012-09-02,28.4,94,15.3
2012-09-03,28.8,93,14.5
2012-09-04,29.2,92,13.8
2012-09-05,31.7,96,13.4
2012-09-06,25.8,96,13.0
2012-09-07,29.3,96,24.2
2012-09-08,30.1,90,14.7
2012-09-09,31.4,96,9.0
2012-09-10,32.0,94,10.4
2012-09-11,31.8,93,10.4
2012-09-12,31.1,94,15.0
2012-09-13,31.2,93,10.9
2012-09-14,30.0,96,9.7
2012-09-15,28.0,98,11.3
2012-09-16,28.2,97,7.8
2012-09-17,29.6,95,8.2
2012-09-18,30.0,98,6.8
2012-09-19,29.8,98,12.0
2012-09-20,30.2,97,8.6
2012-09-21,30.1,98,9.1
2012-09-22,30.9,98,11.5
2012-09-23,32.1,93,11.0
2012-09-24,32.0,91,13.7
2012-09-25,30.6,96,6.5
2012-09-26,30.8,96,7.6
2012-09-27,30.9,98,7.7
2012-09-28,28.6,97,7.7
2012-09-29,29.3,97,7.3
2012-09-30,30.6,96,7.8
2012-10-01,30.9,97,5.6
2012-10-02,31.1,99,4.9
2012-10-03,31.6,95,10.3
2012-10-04,31.6,90,13.4
2012-10-05,31.8,89,12.5
2012-10-06,30.1,95,8.4
2012-10-07,31.0,97,15.0
2012-10-08,27.3,95,19.4
2012-10-09,29.6,96,16.0
2012-10-10,29.9,98,6.9
2012-10-11,31.3,97,6.8
2012-10-12,31.0,96,5.0
2012-10-13,31.4,97,6.5
2012-10-14,31.0,95,6.4
2012-10-15,30.0,95,7.3
2012-10-16,30.7,97,5.1
2012-10-17,31.5,96,8.4
2012-10-18,31.4,96,13.2
2012-10-19,31.2,96,7.0
2012-10-20,31.4,94,8.0
2012-10-21,32.0,93,7.4
2012-10-22,31.9,95,10.1
2012-10-23,31.5,87,10.1
2012-10-24,31.7,94,11.3
2012-10-25,31.1,99,8.5
2012-10-26,32.0,95,9.0
2012-10-27,31.4,92,11.4
2012-10-28,32.4,92,8.1
2012-10-29,31.8,95,6.1
2012-10-30,32.4,95,8.5
2012-10-31,29.4,96,14.0
2012-11-01,30.0,97,10.7
2012-11-02,30.7,91,9.2
2012-11-03,31.3,92,6.3
2012-11-04,31.8,91,6.3
2012-11-05,31.9,95,6.3
2012-11-06,31.9,96,6.4
2012-11-07,31.8,98,5.3
2012-11-08,32.0,95,10.4
2012-11-09,31.8,94,8.4
2012-11-10,32.5,90,6.9
2012-11-11,32.9,95,7.8
2012-11-12,29.2,97,13.7
2012-11-13,30.8,98,10.5
2012-11-14,31.1,94,8.1
2012-11-15,31.9,91,9.5
2012-11-16,32.2,90,10.0
2012-11-17,31.0,88,9.9
2012-11-18,30.9,96,11.3
2012-11-19,29.7,97,8.3
2012-11-20,30.0,97,7.6
2012-11-21,31.5,99,7.5
2012-11-22,31.6,98,9.0
2012-11-23,31.7,96,8.3
2012-11-24,30.9,97,9.7
2012-11-25,29.2,96,5.8
2012-11-26,30.2,98,7.3
2012-11-27,30.8,99,9.3
2012-11-28,29.2,97,8.8
2012-11-29,29.7,98,8.1
2012-11-30,30.0,99,7.6
2012-12-01,30.4,96,6.4
2012-12-02,31.1,99,8.0
2012-12-03,31.4,100,6.3
2012-12-04,30.5,94,8.2
2012-12-05,30.6,93,6.2
2012-12-06,30.6,96,7.2
2012-12-07,30.5,94,9.2
2012-12-08,30.1,97,8.0
2012-12-09,30.6,96,7.4
2012-12-10,30.6,95,8.2
2012-12-11,31.0,97,6.3
2012-12-12,31.0,95,6.7
2012-12-13,31.6,92,10.8
2012-12-14,32.1,88,12.1
2012-12-15,33.3,79,11.5
2012-12-16,32.8,81,14.1
2012-12-17,33.4,83,10.1
2012-12-18,33.6,78,7.6
2012-12-19,32.5,78,11.2
2012-12-20,33.0,85,8.3
2012-12-21,33.1,92,6.2
2012-12-22,33.9,79,12.4
2012-12-23,32.1,79,16.3
2012-12-24,29.0,58,19.0
2012-12-25,30.0,66,10.0
2012-12-26,30.6,73,9.1
2012-12-27,32.0,73,13.0
2012-12-28,32.5,74,10.9
2012-12-29,33.6,75,12.1
2012-12-30,32.4,78,11.3
2012-12-31,27.7,70,15.5
2013-01-01,29.7,79,11.0
2013-01-02,30.9,84,6.8
2013-01-03,32.2,89,10.1
2013-01-04,31.1,86,11.9
2013-01-05,31.1,87,7.6
2013-01-06,30.8,82,8.1
2013-01-07,31.6,76,9.7
2013-01-08,32.1,83,8.0
2013-01-09,32.2,95,7.4
2013-01-10,31.9,92,7.6
2013-01-11,30.5,95,9.1
2013-01-12,31.7,97,10.5
2013-01-13,31.1,96,8.7
2013-01-14,31.2,93,9.4
2013-01-15,30.7,98,8.7
2013-01-16,31.7,98,8.6
2013-01-17,32.4,89,15.0
2013-01-18,30.8,63,19.0
2013-01-19,29.7,73,11.7
2013-01-20,31.0,84,9.0
2013-01-21,32.1,79,7.1
2013-01-22,33.4,72,10.5
2013-01-23,32.3,94,8.1
2013-01-24,32.1,94,13.8
2013-01-25,31.2,96,13.0
2013-01-26,30.8,92,16.5
2013-01-27,31.3,94,13.3
2013-01-28,26.7,96,10.9
2013-01-29,29.0,97,9.6
2013-01-30,30.1,97,10.7
2013-01-31,30.6,97,9.0
2013-02-01,30.3,96,10.5
2013-02-02,29.8,84,12.7
2013-02-03,30.6,78,11.4
2013-02-04,32.8,88,9.4
2013-02-05,33.1,83,9.6
2013-02-06,32.1,98,12.1
2013-02-07,32.8,96,12.8
2013-02-08,32.9,96,13.7
2013-02-09,32.6,91,10.3
2013-02-10,30.9,97,7.8
2013-02-11,32.5,97,11.1
2013-02-12,33.1,97,9.2
2013-02-13,32.8,96,18.0
2013-02-14,33.1,96,7.9
2013-02-15,34.4,86,14.3
2013-02-16,32.2,93,13.2
2013-02-17,32.7,90,13.8
2013-02-18,32.9,96,11.8
2013-02-19,33.1,97,13.1
2013-02-20,33.9,90,12.2
2013-02-21,33.1,92,9.5
2013-02-22,33.4,98,15.1
2013-02-23,30.7,61,16.3
2013-02-24,30.9,63,10.6
2013-02-25,35.2,68,10.0
2013-02-26,34.0,88,14.1
2013-02-27,34.0,96,17.5
2013-02-28,33.6,86,17.3
2013-03-01,33.6,87,17.2
2013-03-02,33.6,92,14.6
2013-03-03,30.3,94,13.0
2013-03-04,27.5,96,13.0
2013-03-05,29.3,86,12.4
2013-03-06,31.7,77,7.4
2013-03-07,33.2,87,8.0
2013-03-08,33.6,97,12.2
2013-03-09,32.9,96,15.4
2013-03-10,33.0,92,14.3
2013-03-11,33.4,94,15.7
2013-03-12,33.6,91,16.1
2013-03-13,34.7,96,13.8
2013-03-14,34.2,92,12.7
2013-03-15,32.8,88,13.4
2013-03-16,33.0,95,13.8
2013-03-17,33.9,94,17.0
2013-03-18,33.3,87,17.4
2013-03-19,33.8,89,16.2
2013-03-20,34.3,89,17.3
2013-03-21,34.0,91,15.5
2013-03-22,34.9,88,17.6
2013-03-23,35.0,91,14.6
2013-03-24,36.3,89,16.6
2013-03-25,36.5,89,15.9
2013-03-26,36.6,97,14.5
2013-03-27,36.0,94,14.6
2013-03-28,36.3,94,18.1
2013-03-29,35.9,89,18.8
2013-03-30,36.0,89,19.8
2013-03-31,36.0,88,16.2
2013-04-01,35.6,86,17.8
2013-04-02,35.7,89,16.1
2013-04-03,36.8,85,19.5
2013-04-04,37.1,84,19.9
2013-04-05,36.9,87,17.3
2013-04-06,37.1,81,15.4
2013-04-07,37.3,71,14.2
2013-04-08,36.1,73,10.5
2013-04-09,36.2,89,16.0
2013-04-10,35.2,90,15.3
2013-04-11,32.4,87,14.4
2013-04-12,31.3,95,10.5
2013-04-13,33.3,89,13.7
2013-04-14,31.6,89,12.9
2013-04-15,31.8,86,17.3
2013-04-16,32.7,94,15.3
2013-04-17,30.7,95,10.7
2013-04-18,34.6,95,11.9
2013-04-19,35.4,78,15.3
2013-04-20,35.9,89,15.1
2013-04-21,35.2,90,14.8
2013-04-22,35.1,85,14.2
2013-04-23,33.5,86,12.7
2013-04-24,32.8,95,10.9
2013-04-25,34.0,93,16.0
2013-04-26,34.5,89,16.6
2013-04-27,33.9,90,15.8
2013-04-28,33.6,92,14.1
2013-04-29,35.3,85,16.6
2013-04-30,35.2,82,19.1
2013-05-01,36.6,81,17.8
2013-05-02,36.6,80,18.2
2013-05-03,36.8,82,16.8
2013-05-04,35.5,82,16.7
2013-05-05,34.9,86,11.2
2013-05-06,36.3,91,13.3
2013-05-07,36.3,86,12.6
2013-05-08,36.2,87,17.2
2013-05-09,35.9,82,14.8
2013-05-10,36.5,81,19.1
2013-05-11,36.4,80,17.8
2013-05-12,34.5,87,19.5
2013-05-13,34.3,90,13.2
2013-05-14,36.5,90,16.9
2013-05-15,36.5,90,10.9
2013-05-16,35.9,90,17.8
2013-05-17,35.4,91,14.2
2013-05-18,33.9,86,12.3
2013-05-19,33.0,88,15.4
2013-05-20,32.2,86,13.5
2013-05-21,33.9,92,16.9
2013-05-22,34.8,81,11.2
2013-05-23,33.9,90,11.6
2013-05-24,33.8,93,17.1
2013-05-25,33.0,90,19.3
2013-05-26,32.9,92,13.8
2013-05-27,33.8,95,15.3
2013-05-28,34.9,92,15.4
2013-05-29,35.4,88,11.0
2013-05-30,34.0,94,5.8
2013-05-31,32.4,93,7.6
2013-06-01,33.9,90,9.0
2013-06-02,32.4,94,10.4
2013-06-03,31.3,91,14.5
2013-06-04,31.2,95,12.2
2013-06-05,30.2,95,11.1
2013-06-06,31.2,97,11.9
2013-06-07,32.1,95,14.7
2013-06-08,32.9,91,13.8
2013-06-09,33.1,83,15.3
2013-06-10,33.1,86,12.1
2013-06-11,32.6,96,9.8
2013-06-12,29.5,97,10.5
2013-06-13,28.7,96,9.5
2013-06-14,30.5,95,13.0
2013-06-15,31.5,92,9.6
2013-06-16,31.5,95,12.5
2013-06-17,30.9,94,14.8
2013-06-18,30.7,93,17.7
2013-06-19,31.7,91,19.1
2013-06-20,30.9,88,18.4
2013-06-21,31.2,90,17.8
2013-06-22,31.0,91,16.7
2013-06-23,29.1,92,16.5
2013-06-24,30.6,91,18.3
2013-06-25,30.4,90,13.8
2013-06-26,29.7,93,10.5
2013-06-27,31.4,95,13.1
2013-06-28,31.9,93,14.1
2013-06-29,31.8,91,13.7
2013-06-30,31.6,88,12.6
2013-07-01,32.2,91,14.5
2013-07-02,31.6,89,14.5
2013-07-03,32.2,88,15.0
2013-07-04,31.8,92,8.7
2013-07-05,32.4,94,8.6
2013-07-06,31.4,96,9.7
2013-07-07,30.1,94,15.0
2013-07-08,27.5,92,18.1
2013-07-09,28.4,93,15.0
2013-07-10,28.2,92,11.6
2013-07-11,28.6,95,12.9
2013-07-12,30.2,95,13.1
2013-07-13,31.7,85,18.1
2013-07-14,31.1,83,17.2
2013-07-15,30.9,86,14.6
2013-07-16,29.8,88,19.0
2013-07-17,29.8,84,15.3
2013-07-18,31.9,87,15.5
2013-07-19,29.3,85,15.5
2013-07-20,29.6,88,18.8
2013-07-21,30.5,89,13.9
2013-07-22,31.2,86,16.5
2013-07-23,28.6,93,12.2
2013-07-24,29.4,93,17.7
2013-07-25,29.8,87,15.8
2013-07-26,31.3,88,18.5
2013-07-27,30.9,89,15.3
2013-07-28,28.8,92,15.4
2013-07-29,30.7,91,18.4
2013-07-30,28.6,93,13.4
2013-07-31,28.6,94,14.8
2013-08-01,31.4,92,15.1
2013-08-02,30.1,88,16.8
2013-08-03,30.0,90,16.1
2013-08-04,28.7,93,14.2
2013-08-05,31.1,94,10.4
2013-08-06,32.1,93,14.1
2013-08-07,32.2,94,15.7
2013-08-08,31.3,95,14.1
2013-08-09,30.2,93,13.7
2013-08-10,30.6,94,17.2
2013-08-11,30.3,95,11.5
2013-08-12,31.7,96,10.0
2013-08-13,30.5,96,13.9
2013-08-14,29.8,93,14.8
2013-08-15,30.2,92,18.2
2013-08-16,30.8,90,17.9
2013-08-17,31.4,88,19.4
2013-08-18,30.7,85,18.8
2013-08-19,31.6,87,21.3
2013-08-20,30.8,83,19.3
2013-08-21,30.7,85,19.9
2013-08-22,29.0,92,18.4
2013-08-23,30.1,93,16.3
2013-08-24,30.4,92,20.6
2013-08-25,31.1,89,16.8
2013-08-26,31.2,92,12.3
2013-08-27,32.3,93,13.0
2013-08-28,32.1,96,15.9
2013-08-29,33.4,80,18.8
2013-08-30,32.5,86,15.3
2013-08-31,31.4,90,10.5
2013-09-01,32.1,96,11.3
2013-09-02,32.5,94,13.0
2013-09-03,33.4,94,13.6
2013-09-04,33.7,94,10.9
2013-09-05,32.6,93,12.0
2013-09-06,31.5,94,8.6
2013-09-07,30.9,96,8.2
2013-09-08,29.6,96,8.0
2013-09-09,30.4,98,8.7
2013-09-10,31.7,96,9.8
2013-09-11,30.8,97,7.0
2013-09-12,28.9,97,9.3
2013-09-13,29.9,95,10.5
2013-09-14,30.3,96,14.3
2013-09-15,29.4,92,16.7
2013-09-16,30.2,94,12.8
2013-09-17,30.3,94,14.5
2013-09-18,29.0,92,12.3
2013-09-19,28.3,93,17.4
2013-09-20,26.3,93,19.1
2013-09-21,28.8,94,17.4
2013-09-22,30.5,89,19.8
2013-09-23,28.6,93,12.9
2013-09-24,30.8,93,14.3
2013-09-25,30.8,89,17.3
2013-09-26,30.8,93,13.2
2013-09-27,29.4,93,13.0
2013-09-28,27.9,91,10.2
2013-09-29,27.9,96,9.3
2013-09-30,29.1,95,12.8
2013-10-01,30.0,94,10.9
2013-10-02,30.7,97,8.9
2013-10-03,27.7,97,13.7
2013-10-04,28.3,97,12.8
2013-10-05,30.0,94,10.0
2013-10-06,30.4,92,16.1
2013-10-07,28.5,95,19.1
2013-10-08,29.9,98,15.5
2013-10-09,29.9,99,7.4
2013-10-10,31.0,95,5.0
2013-10-11,31.2,94,8.2
2013-10-12,31.8,95,11.0
2013-10-13,31.8,90,10.7
2013-10-14,32.4,94,9.1
2013-10-15,32.5,93,11.3
2013-10-16,27.2,96,10.1
2013-10-17,28.5,97,11.8
2013-10-18,30.1,98,5.8
2013-10-19,28.6,96,11.2
2013-10-20,30.3,97,10.1
2013-10-21,30.6,96,11.2
2013-10-22,30.7,97,8.5
2013-10-23,30.2,96,8.8
2013-10-24,30.3,96,6.2
2013-10-25,29.9,96,10.9
2013-10-26,29.1,84,10.0
2013-10-27,29.8,87,9.1
2013-10-28,30.0,91,9.3
2013-10-29,30.0,97,6.6
2013-10-30,30.5,94,6.7
2013-10-31,31.8,96,6.3
2013-11-01,31.5,93,11.4
2013-11-02,31.9,96,10.2
2013-11-03,32.0,93,12.8
2013-11-04,31.6,80,16.8
2013-11-05,31.4,75,18.9
2013-11-06,30.8,86,16.9
2013-11-07,31.3,89,20.6
2013-11-08,28.2,96,18.9
2013-11-09,30.9,98,9.0
2013-11-10,31.2,93,10.2
2013-11-11,31.6,94,6.7
2013-11-12,31.2,95,6.2
2013-11-13,31.6,97,6.9
2013-11-14,30.9,98,9.3
2013-11-15,30.8,98,19.7
2013-11-16,26.6,90,16.9
2013-11-17,28.4,94,13.2
2013-11-18,30.5,93,11.8
2013-11-19,30.3,86,13.0
2013-11-20,30.0,87,10.5
2013-11-21,30.8,81,13.3
2013-11-22,30.6,80,13.6
2013-11-23,31.2,88,11.6
2013-11-24,30.7,96,8.4
2013-11-25,30.6,99,5.4
2013-11-26,30.0,94,6.9
2013-11-27,31.2,98,8.7
2013-11-28,31.6,90,14.8
2013-11-29,29.6,88,14.0
2013-11-30,29.5,79,13.0
2013-12-01,29.1,81,16.4
2013-12-02,28.0,72,15.3
2013-12-03,28.8,71,13.3
2013-12-04,29.2,74,12.9
2013-12-05,30.0,72,13.3
2013-12-06,30.1,82,14.3
2013-12-07,29.5,75,9.8
2013-12-08,29.3,74,9.4
2013-12-09,29.9,88,6.8
2013-12-10,30.8,88,9.0
2013-12-11,30.7,90,6.4
2013-12-12,31.0,90,7.4
2013-12-13,31.5,87,6.6
2013-12-14,31.9,92,8.2
2013-12-15,31.2,96,12.4
2013-12-16,30.1,96,12.0
2013-12-17,26.1,95,18.8
2013-12-18,26.1,79,13.2
2013-12-19,26.4,72,12.5
2013-12-20,26.5,76,11.3
2013-12-21,26.6,75,13.7
2013-12-22,26.6,67,13.0
2013-12-23,27.9,74,10.5
2013-12-24,28.4,78,12.2
2013-12-25,27.9,72,13.3
2013-12-26,28.2,79,11.4
2013-12-27,27.3,79,12.6
2013-12-28,26.3,76,10.1
2013-12-29,26.5,76,9.9
2013-12-30,26.7,74,11.8
2013-12-31,27.9,71,9.7
2014-01-01,28.5,84,6.6
2014-01-02,29.4,86,7.9
2014-01-03,31.0,91,7.9
2014-01-04,31.4,98,7.6
2014-01-05,31.2,91,9.4
2014-01-06,31.5,96,7.9
2014-01-07,31.7,97,8.6
2014-01-08,32.3,99,7.4
2014-01-09,32.8,94,14.2
2014-01-10,31.0,75,14.8
2014-01-11,31.3,76,10.6
2014-01-12,31.5,71,10.5
2014-01-13,30.4,71,13.6
2014-01-14,28.3,70,17.3
2014-01-15,27.7,67,11.9
2014-01-16,27.5,72,10.6
2014-01-17,28.4,70,12.0
2014-01-18,27.7,69,18.7
2014-01-19,26.2,69,13.2
2014-01-20,27.5,70,11.9
2014-01-21,27.3,64,18.2
2014-01-22,25.7,63,16.9
2014-01-23,25.4,65,12.5
2014-01-24,27.2,80,7.3
2014-01-25,28.5,86,8.7
2014-01-26,29.7,95,8.9
2014-01-27,30.2,99,9.0
2014-01-28,30.9,95,8.2
2014-01-29,31.4,91,7.9
2014-01-30,31.6,98,10.8
2014-01-31,31.2,95,12.6
2014-02-01,30.5,99,9.5
2014-02-02,31.7,99,13.7
2014-02-03,33.2,93,14.1
2014-02-04,31.7,96,14.2
2014-02-05,31.3,96,17.3
2014-02-06,31.3,93,14.8
2014-02-07,30.7,94,16.9
2014-02-08,30.7,94,15.5
2014-02-09,32.2,96,12.8
2014-02-10,32.2,99,12.1
2014-02-11,32.4,96,15.8
2014-02-12,31.3,95,15.9
2014-02-13,31.0,96,15.0
2014-02-14,31.1,96,14.5
2014-02-15,30.9,90,12.1
2014-02-16,31.0,87,17.7
2014-02-17,31.3,90,18.1
2014-02-18,31.4,95,15.3
2014-02-19,31.8,93,13.7
2014-02-20,28.2,92,17.9
2014-02-21,26.9,75,12.6
2014-02-22,31.6,94,10.0
2014-02-23,31.1,97,12.3
2014-02-24,31.0,92,13.0
2014-02-25,31.1,95,13.8
2014-02-26,31.6,97,16.3
2014-02-27,31.7,90,18.8
2014-02-28,31.5,92,15.2
2014-03-01,32.1,92,16.5
2014-03-02,33.3,95,17.4
2014-03-03,33.4,96,13.7
2014-03-04,33.8,96,16.9
2014-03-05,33.2,96,16.2
2014-03-06,33.0,94,20.1
2014-03-07,33.2,90,17.5
2014-03-08,33.4,89,16.3
2014-03-09,33.1,90,14.5
2014-03-10,32.9,91,21.4
2014-03-11,32.7,87,14.8
2014-03-12,33.1,93,15.9
2014-03-13,34.0,88,15.2
2014-03-14,34.7,94,16.5
2014-03-15,33.6,93,12.8
2014-03-16,34.7,96,8.4
2014-03-17,33.7,95,15.5
2014-03-18,35.0,86,15.2
2014-03-19,34.7,92,16.5
2014-03-20,35.5,90,15.1
2014-03-21,34.6,93,14.6
2014-03-22,30.1,92,18.8
2014-03-23,31.6,95,10.5
2014-03-24,32.5,93,12.0
2014-03-25,33.0,93,11.5
2014-03-26,33.9,92,13.0
2014-03-27,34.7,88,16.7
2014-03-28,34.3,91,20.6
2014-03-29,34.3,91,18.4
2014-03-30,34.8,90,18.2
2014-03-31,35.5,90,17.2
2014-04-01,35.6,89,18.7
2014-04-02,34.9,90,15.9
2014-04-03,35.0,88,18.2
2014-04-04,34.4,87,14.8
2014-04-05,31.0,98,12.6
2014-04-06,33.3,97,11.9
2014-04-07,34.7,90,14.8
2014-04-08,36.0,92,15.4
2014-04-09,35.0,92,12.7
2014-04-10,35.4,90,15.5
2014-04-11,35.6,91,13.6
2014-04-12,33.5,89,9.2
2014-04-13,33.5,94,9.4
2014-04-14,33.6,95,11.3
2014-04-15,33.1,95,10.4
2014-04-16,33.9,94,14.1
2014-04-17,34.4,91,11.5
2014-04-18,35.1,90,13.8
2014-04-19,35.3,88,13.4
2014-04-20,35.4,84,16.9
2014-04-21,36.1,84,15.9
2014-04-22,36.9,87,13.8
2014-04-23,37.4,85,12.4
2014-04-24,36.1,88,20.2
2014-04-25,35.6,89,13.1
2014-04-26,36.6,85,17.6
2014-04-27,37.3,84,19.2
2014-04-28,35.5,83,12.9
2014-04-29,33.1,91,11.2
2014-04-30,33.0,90,12.6
2014-05-01,33.9,90,16.8
2014-05-02,34.0,88,13.3
2014-05-03,34.3,90,18.3
2014-05-04,34.3,93,11.3
2014-05-05,34.6,93,13.4
2014-05-06,32.5,93,14.7
2014-05-07,32.1,94,9.8
2014-05-08,33.8,96,13.4
2014-05-09,34.4,89,12.8
2014-05-10,35.0,93,16.8
2014-05-11,35.2,91,14.7
2014-05-12,35.5,90,16.2
2014-05-13,35.4,92,16.2
2014-05-14,34.7,90,13.3
2014-05-15,35.6,82,15.6
2014-05-16,35.1,88,10.6
2014-05-17,35.8,92,12.6
2014-05-18,34.6,94,17.7
2014-05-19,32.7,90,14.8
2014-05-20,34.7,94,15.3
2014-05-21,35.4,82,16.3
2014-05-22,34.5,89,16.6
2014-05-23,32.9,88,15.5
2014-05-24,34.0,86,16.7
2014-05-25,35.4,93,12.1
2014-05-26,35.2,90,10.9
2014-05-27,33.2,93,12.3
2014-05-28,33.0,94,10.7
2014-05-29,33.8,94,10.4
2014-05-30,34.3,89,11.2
2014-05-31,34.3,92,15.6
2014-06-01,33.7,91,18.3
2014-06-02,34.9,95,13.2
2014-06-03,36.3,92,9.8
2014-06-04,34.7,95,14.1
2014-06-05,33.5,89,17.9
2014-06-06,32.4,93,17.6
2014-06-07,33.0,81,20.5
2014-06-08,33.4,88,18.3
2014-06-09,33.3,83,17.3
2014-06-10,31.9,92,15.5
2014-06-11,33.3,91,16.2
2014-06-12,32.4,91,17.9
2014-06-13,29.0,94,15.9
2014-06-14,31.4,90,23.7
2014-06-15,31.5,91,19.4
2014-06-16,29.6,93,19.2
2014-06-17,31.1,93,18.5
2014-06-18,29.9,91,17.2
2014-06-19,31.5,87,13.3
2014-06-20,32.5,88,15.5
2014-06-21,32.1,87,15.3
2014-06-22,32.5,88,16.5
2014-06-23,31.7,86,19.8
2014-06-24,30.4,87,17.9
2014-06-25,31.0,89,19.1
2014-06-26,30.8,90,14.1
2014-06-27,32.6,93,15.5
2014-06-28,33.8,82,20.2
2014-06-29,34.8,79,18.4
2014-06-30,33.0,77,15.3
2014-07-01,32.8,84,15.7
2014-07-02,33.6,86,12.8
