time,T_max,RH_max,Wind,Heat_Index,doy_sin,doy_cos,Target
2017-05-06,29.6,97,11.2,36.651260184416174,0.8263541987239096,-0.5631507242749186,0
2017-05-07,30.1,97,8.8,38.00274143461782,0.8165380514459161,-0.5772916165517272,0
2017-05-08,30.9,96,12.8,38.51401531930052,0.8064799463209448,-0.5912614448635781,0
2017-05-09,31.0,97,9.3,39.52275779128855,0.7961828637826158,-0.6050560696488488,0
2017-05-10,31.1,94,9.2,39.278130598405895,0.7856498550787147,-0.6186714032625031,0
2017-05-11,31.3,95,9.7,39.69068343322812,0.7748840413670407,-0.6321034111873487,0
2017-05-12,31.7,96,9.7,40.57159338458622,0.7638886127905428,-0.6453481132295501,0
2017-05-13,31.5,93,9.4,39.80781237116598,0.7526668275320085,-0.6584015846980488,0
2017-05-14,31.4,95,9.3,39.94965415025977,0.7412220108485958,-0.6712599575675313,0
2017-05-15,32.1,91,8.4,40.77536946182497,0.7295575540864875,-0.6839194216246106,0
2017-05-16,32.0,90,8.1,40.49685285251948,0.717676913675962,-0.6963762255968722,0
2017-05-17,32.2,94,10.5,41.02230962299646,0.705583610107178,-0.7086266782644596,0
2017-05-18,32.2,98,10.5,41.65481925234383,0.6932812268869777,-0.7206671495538609,0
2017-05-19,32.8,91,10.3,41.68055546309843,0.6807734094770161,-0.7324940716135789,0
2017-05-20,31.5,90,10.1,39.21571448105668,0.6680638642135335,-0.7441039398713607,0
2017-05-21,30.6,94,7.0,38.81400421276542,0.6551563572090853,-0.7554933140726803,0
2017-05-22,31.9,95,10.0,40.725554636973065,0.6420547132365637,-0.766658819300159,0
2017-05-23,32.8,91,9.7,41.797222129765096,0.6287628145958344,-0.7775971469736269,0
2017-05-24,32.6,93,8.0,42.08504237263297,0.6152845999633276,-0.7883050558305255,0
2017-05-25,32.4,93,9.2,41.48351665237597,0.6016240632249226,-0.7987793728863649,0
2017-05-26,33.1,93,9.7,42.68221239382141,0.5877852522924732,-0.8090169943749473,1
2017-05-27,32.5,93,10.6,41.39518532070323,0.5737722679043246,-0.8190148866680801,0
2017-05-28,31.1,96,6.9,40.02252344801737,0.5595892624101765,-0.8287700871745038,0
2017-05-29,30.1,99,10.2,38.01121720302918,0.545240438540651,-0.8382797052177744,0
2017-05-30,31.5,97,16.3,39.07412807649689,0.5307300481619334,-0.8475409228928311,0
2017-05-31,31.5,95,15.3,38.964581334942544,0.5160623910158528,-0.8565509959010036,0
2017-06-01,30.1,95,17.6,36.01093233287312,0.5012418134457758,-0.865307254363206,0
2017-06-02,30.3,95,13.2,37.219887931095684,0.48627270710868997,-0.8738071036110808,0
2017-06-03,31.7,98,7.1,41.384601117135475,0.4711595076738638,-0.8820480249558537,0
2017-06-04,31.8,95,11.9,40.17289606929035,0.4559066935084588,-0.8900275764346767,0
2017-06-05,31.1,94,11.6,38.81146393173923,0.440518784350495,-0.8977433935342337,0
2017-06-06,30.8,94,8.0,38.975158923517554,0.42500033996955416,-0.9051931898913974,0
2017-06-07,31.2,97,12.1,39.342086263901685,0.4093559588156213,-0.9123747579707273,0
2017-06-08,31.8,93,14.4,39.37758948537547,0.39359027665646673,-0.9192859697186104,0
2017-06-09,32.6,93,10.5,41.59893126152186,0.3777079652039649,-0.9259247771938498,0
2017-06-10,32.8,91,8.7,41.991666574209546,0.36171373072976765,-0.9322892131745133,0
2017-06-11,30.9,96,9.4,39.17512643041163,0.3456123126707335,-0.9383773917408641,0
2017-06-12,31.2,95,9.5,39.548778643340135,0.3294084822245304,-0.9441875088341993,0
2017-06-13,30.9,95,10.0,38.91155451157633,0.3131070409358269,-0.9497178427914316,0
2017-06-14,31.0,97,8.8,39.61998001351077,0.29671281927349075,-0.9549667548552551,0
2017-06-15,31.2,95,10.0,39.451556421117914,0.28023067519921585,-0.9599326896597447,0
2017-06-16,31.2,96,15.9,38.453765786954236,0.26366549272800704,-0.9646141756912435,0
2017-06-17,31.9,93,10.2,40.3757183990017,0.24702218048093552,-0.9690098257244062,0
2017-06-18,30.9,96,10.5,38.96123754152274,0.23030567023061221,-0.9731183372332619,0
2017-06-19,31.5,100,9.7,40.81344818882841,0.21352091543979612,-0.9769384927771817,0
2017-06-20,31.0,94,9.5,39.04063927998867,0.19667288979357647,-0.980469160361632,0
2017-06-21,30.5,94,10.0,38.05344774889295,0.1797665857255624,-0.9837092937736097,0
2017-06-22,30.5,96,9.0,38.53508138894032,0.16280701293851715,-0.986657932891657,0
2017-06-23,29.5,96,6.4,37.27317625030634,0.1457991969198751,-0.9893142039703663,0
2017-06-24,28.0,96,11.3,33.73891807499687,0.12874817745258132,-0.99167731989929,0
2017-06-25,30.9,96,14.2,38.24179309707829,0.11165900712169512,-0.993746580436178,0
2017-06-26,29.0,95,11.7,35.241276958691934,0.09453674981719912,-0.9955213724144752,0
2017-06-27,30.7,99,7.2,39.678930848693405,0.07738647923346301,-0.9970011699250151,0
2017-06-28,31.1,96,11.7,39.08919011468404,0.06021327736579302,-0.9981855344718586,0
2017-06-29,30.9,96,8.0,39.44734865263385,0.04302223300453059,-0.99907411510223,0
2017-06-30,28.9,96,7.0,36.11410327691189,0.02581844022713308,-0.9996666485105112,0
2017-07-01,31.0,97,11.8,39.036646680177434,0.008606996888688698,-0.9999629591162655,0
2017-07-02,31.4,93,15.2,38.50015850733032,-0.008606996888688009,-0.9999629591162655,0
2017-07-03,31.0,95,9.4,39.20782693190345,-0.02581844022713239,-0.9996666485105112,0
2017-07-04,31.9,96,9.7,40.93936164484763,-0.04302223300453034,-0.99907411510223,0
2017-07-05,31.4,97,9.2,40.27137201541142,-0.060213277365792774,-0.9981855344718586,0
2017-07-06,30.2,94,9.3,37.660176165271885,-0.07738647923346322,-0.9970011699250151,0
2017-07-07,31.6,94,12.4,39.55760793103795,-0.09453674981719933,-0.9955213724144752,0
2017-07-08,31.5,90,10.0,39.235158925501125,-0.11165900712169444,-0.9937465804361781,0
2017-07-09,30.4,96,7.9,38.57049440662006,-0.12874817745258066,-0.99167731989929,0
2017-07-10,28.9,97,9.1,35.83676176012047,-0.14579919691987442,-0.9893142039703664,0
2017-07-11,29.8,96,9.5,37.19663407068984,-0.16280701293851646,-0.9866579328916572,0
2017-07-12,30.1,96,8.8,37.86239243930103,-0.17976658572556214,-0.9837092937736098,0
2017-07-13,30.2,97,9.0,38.14197256770964,-0.19667288979357622,-0.9804691603616321,0
2017-07-14,30.8,95,13.5,38.05178590970155,-0.2135209154397959,-0.9769384927771817,0
2017-07-15,29.9,91,10.8,36.42627292846654,-0.23030567023061196,-0.973118337233262,0
2017-07-16,30.8,96,9.5,38.97563511810777,-0.24702218048093527,-0.9690098257244063,0
2017-07-17,31.2,85,11.0,37.76279609608796,-0.2636654927280072,-0.9646141756912435,0
2017-07-18,30.4,88,11.8,36.66994394680913,-0.2802306751992161,-0.9599326896597445,0
2017-07-19,31.8,90,10.7,39.63324072061425,-0.2967128192734901,-0.9549667548552553,0
2017-07-20,30.6,96,8.0,38.90839200925453,-0.3131070409358267,-0.9497178427914317,0
2017-07-21,30.2,99,11.9,37.860392391557035,-0.3294084822245302,-0.9441875088341994,0
2017-07-22,31.1,95,7.9,39.6794936898783,-0.3456123126707333,-0.9383773917408642,0
2017-07-23,31.0,95,9.6,39.168938043014556,-0.3617137307297674,-0.9322892131745134,0
2017-07-24,30.5,95,7.2,38.74148679113886,-0.37770796520396466,-0.9259247771938499,0
2017-07-25,32.0,94,14.8,39.819490757075904,-0.39359027665646645,-0.9192859697186105,0
2017-07-26,32.0,82,10.7,38.74046593229553,-0.4093559588156211,-0.9123747579707274,0
2017-07-27,31.6,83,12.6,37.83727319679119,-0.42500033996955394,-0.9051931898913975,0
2017-07-28,32.4,92,14.3,40.33193164655591,-0.4405187843504952,-0.8977433935342336,0
2017-07-29,31.1,97,8.9,39.782219872823106,-0.455906693508459,-0.8900275764346766,0
2017-07-30,32.2,97,12.2,41.16613628945143,-0.47115950767386394,-0.8820480249558535,0
2017-07-31,31.8,95,8.6,40.81456273595702,-0.4862727071086902,-0.8738071036110807,0
2017-08-01,32.6,97,14.1,41.545838699293405,-0.5012418134457756,-0.8653072543632061,0
2017-08-02,32.5,83,16.3,38.6786480699705,-0.5160623910158526,-0.8565509959010037,0
2017-08-03,32.1,85,16.3,38.29582739718693,-0.5307300481619331,-0.8475409228928312,0
2017-08-04,31.7,85,14.2,38.0056064111209,-0.5452404385406507,-0.8382797052177745,0
2017-08-05,31.9,85,12.6,38.665262336005135,-0.5595892624101763,-0.828770087174504,0
2017-08-06,32.1,90,13.7,39.58757541401492,-0.5737722679043243,-0.8190148866680802,0
2017-08-07,32.2,91,15.3,39.6145940676526,-0.5877852522924734,-0.8090169943749472,0
2017-08-08,31.9,86,13.0,38.74295823276859,-0.6016240632249227,-0.7987793728863648,0
2017-08-09,31.5,89,14.1,38.28594111027951,-0.6152845999633277,-0.7883050558305253,0
2017-08-10,31.0,95,10.5,38.99393804301456,-0.6287628145958345,-0.7775971469736268,0
2017-08-11,31.4,96,11.3,39.71190197172449,-0.6420547132365636,-0.7666588193001592,0
2017-08-12,30.5,90,9.7,37.53740269102044,-0.655156357209085,-0.7554933140726804,0
2017-08-13,30.8,98,8.7,39.423333534920204,-0.6680638642135333,-0.7441039398713608,0
2017-08-14,31.0,93,10.6,38.67900718362946,-0.6807734094770159,-0.7324940716135792,0
2017-08-15,32.3,94,15.5,40.23405537615357,-0.6932812268869771,-0.7206671495538615,0
2017-08-16,32.2,86,16.6,38.57117925319062,-0.7055836101071774,-0.70862667826446,0
2017-08-17,31.5,88,13.7,38.21172329505789,-0.7176769136759615,-0.6963762255968726,0
2017-08-18,33.0,88,20.1,39.64662411172112,-0.7295575540864876,-0.6839194216246105,0
2017-08-19,34.0,85,14.6,42.02686479065333,-0.7412220108485957,-0.6712599575675315,0
2017-08-20,33.5,80,15.5,40.09305109235776,-0.7526668275320083,-0.6584015846980489,0
2017-08-21,32.8,83,12.2,40.002686118357175,-0.7638886127905429,-0.64534811322955,0
2017-08-22,32.8,82,14.0,39.48913300582008,-0.7748840413670406,-0.6321034111873488,0
2017-08-23,34.1,81,18.6,40.728488671250766,-0.7856498550787144,-0.6186714032625032,0
2017-08-24,34.0,76,20.1,39.383399368375,-0.7961828637826154,-0.6050560696488494,0
2017-08-25,33.8,76,16.5,39.736283658477625,-0.8064799463209447,-0.5912614448635782,0
2017-08-26,35.3,78,23.7,41.350816607238535,-0.8165380514459157,-0.5772916165517278,0
2017-08-27,34.8,75,21.6,40.31175259648889,-0.8263541987239094,-0.5631507242749187,0
2017-08-28,34.8,80,22.2,41.10920276958815,-0.8359254794186365,-0.5488429582847199,0
2017-08-29,32.5,93,12.3,41.06462976514767,-0.8452490573530634,-0.5343725582809785,0
2017-08-30,32.2,94,14.9,40.166754067440905,-0.8543221697498269,-0.5197438121555157,0
2017-08-31,32.0,88,11.9,39.4452561224635,-0.8631421280499115,-0.5049610547215202,0
2017-09-01,31.0,84,10.1,37.44654053861872,-0.8717063187093217,-0.4900286664290594,0
2017-09-02,33.3,82,18.2,39.55328822174724,-0.8800122039735356,-0.4749510720670502,0
2017-09-03,34.1,84,17.7,41.431087017099564,-0.888057322629493,-0.4597327394521046,0
2017-09-04,35.2,79,16.0,42.854393461603486,-0.8958392907349089,-0.4443781781046134,1
2017-09-05,32.6,90,11.4,40.93875068319319,-0.9033558023246842,-0.4288919379124841,0
2017-09-06,32.2,95,13.9,40.51932591922219,-0.9106046300942162,-0.41327860778290443,0
2017-09-07,33.9,84,19.0,40.81492094495183,-0.9175836260593934,-0.3975428142825566,0
2017-09-08,34.8,80,18.2,41.88698054736592,-0.9242907221930934,-0.3816892202666586,0
2017-09-09,33.8,84,16.6,41.10048310790802,-0.9307239310379793,-0.3657225234972692,0
2017-09-10,33.5,91,16.6,41.75011645089029,-0.9368813462954315,-0.34964745525122826,0
2017-09-11,34.3,91,16.7,43.235313156806015,-0.9427611433904206,-0.33346877891818705,1
2017-09-12,33.2,91,16.8,41.153938651501846,-0.9483615800121716,-0.31719128858910595,0
2017-09-13,32.8,87,17.7,39.58745412406114,-0.9536809966304455,-0.300819807635668,0
2017-09-14,33.8,84,17.0,41.02270533013024,-0.9587178169872964,-0.2843591872810036,0
2017-09-15,34.8,86,16.6,43.29503186619614,-0.9634705485641486,-0.26781430516217486,1
2017-09-16,34.3,85,14.1,42.67388835770037,-0.9679377830240642,-0.25119006388481957,1
2017-09-17,34.9,80,17.9,42.12636358079227,-0.9721181966290612,-0.23449138957041052,0
2017-09-18,34.7,89,19.8,43.03154321460743,-0.9760105506323682,-0.21772323039653224,1
2017-09-19,34.1,88,19.1,41.86232925600906,-0.9796136916454901,-0.20089055513063528,0
2017-09-20,31.3,91,11.6,38.72011079744308,-0.9829265519799822,-0.18399835165767986,0
2017-09-21,31.4,92,15.1,38.36846624142115,-0.9859481499638303,-0.1670516255021195,0
2017-09-22,33.6,86,16.5,41.10096666643674,-0.9886775902323404,-0.15005539834465262,0
2017-09-23,33.5,79,14.7,40.07851989814773,-0.9911140639934546,-0.13301470653419636,0
2017-09-24,30.5,93,11.5,37.618186484424825,-0.9932568492674143,-0.11593459959550066,0
2017-09-25,31.4,94,12.0,39.27351743990615,-0.9951053111006974,-0.09882013873287211,0
2017-09-26,31.6,95,11.9,39.80768886647452,-0.99665890175417,-0.08167639533042288,0
2017-09-27,25.5,99,7.0,30.767934821041486,-0.9979171608653922,-0.06450844944931625,0
2017-09-28,30.8,99,9.0,39.511071632215305,-0.9988797155850335,-0.04732138832243232,0
2017-09-29,31.0,95,10.5,38.99393804301456,-0.9995462806873573,-0.03012030484690836,0
2017-09-30,31.3,96,8.0,40.17152103661883,-0.9999166586547379,-0.012910296075008843,0
2017-10-01,31.5,93,12.8,39.14670126005487,-0.9999907397361901,0.004303538296243821,0
2017-10-02,30.9,95,10.2,38.872665622687435,-0.9997685019798909,0.021516097436222233,0
2017-10-03,30.4,98,10.0,38.44771535490612,-0.9992500112396835,0.03872228089217399,0
2017-10-04,30.9,97,11.6,38.89425390480249,-0.9984354211555643,0.05591699010060302,0
2017-10-05,32.5,98,13.6,41.61595394606958,-0.9973249731081555,0.07309512989807776,0
2017-10-06,31.7,92,9.7,39.95668903059884,-0.9959189961471792,0.0902516100310407,0
2017-10-07,31.8,96,9.2,40.85249380569224,-0.994217906893952,0.10738134666416306,0
2017-10-08,30.5,97,10.9,38.30923154229733,-0.9922222094179324,0.12447926388678869,0
2017-10-09,31.0,95,12.7,38.56616026523678,-0.989932495087353,0.141540295217043,0
2017-10-10,31.0,99,9.7,39.74046642845142,-0.9873494423939864,0.15855938510313475,0
2017-10-11,32.2,95,10.1,41.25821480811108,-0.9844738167520923,0.17553149042142777,0
2017-10-12,31.2,97,11.2,39.51708626390168,-0.9813064702716093,0.19245158197082995,0
2017-10-13,32.5,97,11.2,41.92180022099631,-0.9778483415056567,0.20931464596304888,0
2017-10-14,32.5,90,11.2,40.79605747881674,-0.9741004551724206,0.22611568550828803,0
2017-10-15,32.5,95,11.5,41.5418261041831,-0.970063921851507,0.2428497220959358,0
2017-10-16,32.3,89,10.2,40.4695075133558,-0.965739937654855,0.25951179706979943,0
